Mois,UIC,Nom gare,Nombre de non-conformités,Nombre d'observations,Taux de conformité
2018-04,0087741181,Montmélian,540,8532,93.670886076
2021-06,0087751842,Sainte-Marthe en Provence,216,2592,91.666666667
2018-05,0087751750,Aubagne,1188,11376,89.556962026
2018-04,0087741728,Moûtiers - Salins - Brides-les-Bains,972,15480,93.720930233
2021-06,0087753285,Pas des Lanciers,518,1332,61.111111112
2018-05,0087753004,Miramas,1443,12691,88.62973761
2018-04,0087745497,Annemasse,72,2520,97.142857143
2021-06,0087753426,Rassuen,148,703,78.947368422
2018-05,0087753285,Pas des Lanciers,185,1332,86.111111112
2018-04,0087745596,Bons-en-Chablais,0,1064,100.0
2021-06,0087753566,Carry-le-Rouet,481,2738,82.432432433
2018-05,0087753418,Istres,333,2553,86.95652174
2018-04,0087746784,Chamonix-Mont-Blanc,148,3552,95.833333334
2021-06,0087753574,La Redonne Ensuès,333,888,62.5
2018-05,0087753426,Rassuen,0,703,100.0
2018-04,0087751206,Sisteron,252,2304,89.0625
2021-06,0087753764,Salon-de-Provence,36,1368,97.368421053
2018-05,0087753574,La Redonne Ensuès,0,888,100.0
2018-04,0087751230,Château-Arnoux-Saint-Auban,0,1620,100.0
2021-06,0087755009,Toulon,576,17460,96.701030928
2018-05,0087753681,Saint-Martin-de-Crau,72,1296,94.444444445
2018-04,0087751370,Meyrargues,36,2772,98.701298702
2021-06,0087755314,La Pauline Hyères,216,3780,94.285714286
2018-05,0087753707,Orgon,0,504,100.0
2018-04,0087751438,Simiane-Collongue,180,3348,94.623655914
2021-06,0087755371,Carnoules,216,2736,92.105263158
2018-05,0087755629,Hyères,648,6048,89.285714286
2018-04,0087751495,Gare routière de Digne les Bains,0,1620,100.0
2021-06,0087755629,Hyères,108,3600,97.0
2018-05,0087756056,Nice,2628,31788,91.732729332
2018-04,0087751719,La Pomme,216,1836,88.235294118
2021-06,0087756346,Saint-Laurent-du-Var,1184,7585,84.390243903
2018-05,0087756320,Cagnes-sur-Mer,999,5809,82.802547771
2018-04,0087753459,Port-de-Bouc,444,2960,85.0
2021-06,0087756361,Villefranche-sur-Mer,925,4366,78.813559323
2018-05,0087757575,Le Trayas,0,814,100.0
2018-04,0087753707,Orgon,0,540,100.0
2021-06,0087757559,Agay,74,962,92.307692308
2018-05,0087757641,Golfe Juan Vallauris,1406,7400,81.0
2018-04,0087755314,La Pauline Hyères,612,3852,84.112149533
2021-06,0087757575,Le Trayas,37,814,95.454545455
2018-05,0087757690,Biot,888,5106,82.608695653
2018-04,0087755355,Cuers - Pierrefeu,72,648,88.888888889
2021-06,0087761759,Tullins Fures,288,3024,90.476190477
2018-05,0087761130,Saint-Vallier sur Rhône,72,4428,98.37398374
2018-04,0087755405,Le Luc - Le Cannet,144,1440,90.0
2021-06,0087763003,Gap,504,15336,96.713615024
2018-05,0087761544,Gare routière de La-Voulte-sur-Rhône,36,864,95.833333334
2018-04,0087755611,La Crau,72,432,83.333333334
2021-06,0087763029,Valence TGV Rhône-Alpes Sud,1116,16884,93.390191898
2018-05,0087763508,Mont-Dauphin - Guillestre,216,2556,91.549295775
2018-04,0087756346,Saint-Laurent-du-Var,629,5439,88.43537415
2021-06,0087763300,Veynes Dévoluy,468,2376,80.303030304
2018-05,0087763607,Briançon,216,3096,93.023255814
2018-04,0087756395,Cap-d'Ail,111,2146,94.827586207
2021-06,0087765107,Orange,1116,9900,88.727272728
2018-05,0087765107,Orange,540,9108,94.071146246
2018-04,0087756478,Carnoles,111,2257,95.081967214
2021-06,0087765412,Montfavet,0,864,100.0
2018-05,0087765354,Tarascon,72,2520,97.142857143
2018-04,0087757500,Fréjus,592,3848,84.615384616
2021-06,0087765438,Saint-Saturnin-lès-Avignon,0,540,100.0
2018-05,0087765818,Monteux,72,1188,93.93939394
2018-04,0087757625,Cannes,4428,26712,83.423180593
2021-06,0087765826,Entraigues-sur-la-Sorgue,72,792,90.90909091
2018-05,0087773424,Lunel-Viel,124,1178,89.473684211
2018-04,0087759316,Saint-Joseph le Castellas,324,2448,86.764705883
2021-06,0087773457,Baillargues,62,1488,95.833333334
2018-05,0087773531,Vic - Mireval,144,900,84.0
2018-04,0087763250,Aspres-sur-Buëch,36,1728,97.916666667
2021-06,0087773515,Villeneuve-lès-Maguelone,108,1080,90.0
2018-05,0087775007,Nîmes,864,26028,96.680497926
2018-04,0087763466,Embrun,324,2520,87.142857143
2021-06,0087775007,Nîmes,540,23076,97.659906397
2018-05,0087775098,Milhaud,62,1178,94.736842106
2018-04,0087765206,Sorgues - Châteauneuf-du-Pape,72,2160,96.666666667
2021-06,0087775023,Beaucaire,124,682,81.818181819
2018-05,0087775239,Sainte-Cécile-d'Andorge,62,1054,94.117647059
2018-04,0087765438,Saint-Saturnin-lès-Avignon,108,648,83.333333334
2021-06,0087775197,Villefort,28,1456,98.076923077
2018-05,0087775825,Le Cailar,74,555,86.666666667
2018-04,0087765453,Le Thor,108,1116,90.322580646
2021-06,0087775239,Sainte-Cécile-d'Andorge,124,1054,88.235294118
2018-05,0087775858,Aigues-Mortes,0,1739,100.0
2018-04,0087773424,Lunel-Viel,62,1178,94.736842106
2021-06,0087775361,Saint-Geniès-de-Malgoirès,620,3844,83.870967742
2018-05,0087781278,Agde,900,9180,90.196078432
2018-04,0087773457,Baillargues,0,1488,100.0
2021-06,0087775379,Fons - Saint-Mamert,186,3224,94.230769231
2018-05,0087781294,Marseillan Plage,36,792,95.454545455
2018-04,0087773465,Saint-Aunès,0,1054,100.0
2021-06,0087775809,Beauvoisin,74,629,88.235294118
2018-05,0087781666,Magalas,72,792,90.90909091
2018-04,0087773556,Frontignan,72,1908,96.226415095
2021-06,0087775858,Aigues-Mortes,74,1702,95.652173914
2018-05,0087784256,Collioure,180,3168,94.318181819
2018-04,0087775072,Saint-Césaire,74,1184,93.75
2021-06,0087781575,Lunas,0,252,100.0
2018-06,0087118190,Nogent-sur-Seine,0,6804,100.0
2018-04,0087775114,Vergèze - Codognan,0,2852,100.0
2021-06,0087781609,Bédarieux,144,2052,92.982456141
2018-06,0087141812,Dieulouard,0,5688,100.0
2018-04,0087775254,La Grand-Combe,124,3472,96.428571429
2021-06,0087783241,Saint-Chély-d'Apcher,0,1484,100.0
2018-06,0087141820,Pont-à-Mousson,175,7840,97.767857143
2018-04,0087775353,Nozières - Brignon,0,1612,100.0
2021-06,0087783266,Aumont-Aubrac,0,756,100.0
2018-06,0087144014,Saint-Dié-des-Vosges,576,7200,92.0
2018-04,0087775379,Fons - Saint-Mamert,62,1612,96.153846154
2021-06,0087783308,Le Monastier-Pin-Moriès,0,392,100.0
2018-06,0087144287,Contrexéville,144,1152,87.5
2018-04,0087775858,Aigues-Mortes,0,1739,100.0
2021-06,0087783340,Campagnac - Saint-Geniez,0,392,100.0
2018-06,0087144451,Remiremont,72,8784,99.180327869
2018-04,0087781062,Port-la-Nouvelle,180,3132,94.252873564
2021-06,0087784157,Salses-le-Château,0,684,100.0
2018-06,0087172130,Givet,252,7776,96.75925926
2018-04,0087781088,Leucate La Franqui,180,2880,93.75
2021-06,0087784173,Rivesaltes,108,1476,92.68292683
2018-06,0087172270,Rethel,180,8316,97.835497836
2018-04,0087781104,Narbonne,828,16128,94.866071429
2021-07,0087118158,Romilly-sur-Seine,36,1476,97.56097561
2018-06,0087182014,Colmar,432,10008,95.683453238
2018-04,0087781161,Coursan,0,432,100.0
2021-07,0087141085,Champigneulles,62,713,91.304347827
2018-06,0087191007,Thionville,684,11916,94.259818732
2018-04,0087781278,Agde,1044,11232,90.705128206
2021-07,0087141788,Pompey,0,775,100.0
2018-06,0087191239,Hayange,72,1944,96.296296297
2018-04,0087784009,Perpignan,720,13140,94.520547946
2021-07,0087141796,Marbache,0,589,100.0
2018-06,0087192468,Pagny-sur-Moselle,640,17152,96.268656717
2018-04,0087784231,Argelès-sur-Mer,252,3132,91.954022989
2021-07,0087141812,Dieulouard,0,1404,100.0
2018-06,0087193003,Forbach,216,10332,97.909407666
2018-04,0087784264,Port-Vendres,36,864,95.833333334
2021-07,0087141820,Pont-à-Mousson,35,8785,99.601593626
2018-06,0087212225,Saverne,324,6588,95.081967214
2018-04,0087784629,Marquixanes,36,648,94.444444445
2021-07,0087174276,Vitry-le-François,216,6264,96.551724138
2018-06,0087214056,Sélestat,432,8964,95.180722892
2018-04,0087785006,Cerbère,432,4896,91.176470589
2021-07,0087175042,Bar-le-Duc,756,9792,92.279411765
2018-06,0087214148,Erstein,288,2664,89.18918919
2018-05,0087141291,Neufchâteau,222,4440,95.0
2021-07,0087175778,Verdun,72,1404,94.871794872
2018-06,0087214577,Molsheim,576,15804,96.355353076
2018-05,0087142000,Chaumont,72,5328,98.648648649
2021-07,0087184523,Montbéliard,333,5550,94.0
2018-06,0087214726,Rothau,36,1368,97.368421053
2018-05,0087144014,Saint-Dié-des-Vosges,180,5436,96.688741722
2021-07,0087191007,Thionville,216,3024,92.857142858
2018-06,0087271494,Aéroport Charles de Gaulle 2 TGV,2940,24402,87.951807229
2018-05,0087171553,Épernay,792,9072,91.26984127
2021-07,0087191114,Hagondange,216,4716,95.419847329
2018-06,0087276212,Liancourt - Rantigny,36,1872,98.076923077
2018-05,0087175018,Revigny-sur-Ornain,324,2664,87.837837838
2021-07,0087192419,Ancy-sur-Moselle,288,928,68.965517242
2018-06,0087276329,Pont-Sainte-Maxence,468,4896,90.441176471
2018-05,0087175042,Bar-le-Duc,288,8856,96.74796748
2021-07,0087192435,Onville,0,704,100.0
2018-06,0087276766,Ribécourt-Dreslincourt,180,4464,95.967741936
2018-05,0087182014,Colmar,396,9504,95.833333334
2021-07,0087192476,Vandières,0,465,100.0
2018-06,0087278259,Mérignac Arlac,72,1260,94.285714286
2018-05,0087191106,Maizières-lès-Metz,111,3811,97.087378641
2021-07,0087212464,Lauterbourg,57,1026,94.444444445
2018-06,0087282624,Lyon Jean Macé,144,1620,91.111111112
2018-05,0087191239,Hayange,144,3384,95.744680852
2021-07,0087213058,Haguenau,144,7128,97.97979798
2018-06,0087286302,Hazebrouck,576,7020,91.794871795
2018-05,0087192039,Metz,1260,22104,94.299674268
2021-07,0087213108,Schweighouse-sur-Moder,0,1360,100.0
2018-06,0087295006,Maubeuge,108,9720,98.888888889
2018-05,0087192401,Ars-sur-Moselle,370,4440,91.666666667
2021-07,0087213223,Gundershoffen,38,380,90.0
2018-06,0087295014,Jeumont,0,4608,100.0
2018-05,0087214056,Sélestat,324,6408,94.943820225
2021-07,0087214635,Urmatt,36,1116,96.774193549
2018-06,0087295600,Aulnoye-Aymeries,144,7092,97.969543148
2018-05,0087214528,Entzheim Aéroport,252,3240,92.222222223
2021-07,0087214692,Schirmeck - La Broque,36,1224,97.05882353
2018-06,0087296616,Chauny,637,13104,95.138888889
2018-05,0087223263,Lille Europe,1008,24192,95.833333334
2021-07,0087276766,Ribécourt-Dreslincourt,36,1116,96.774193549
2018-06,0087313049,Longueau,2232,12204,81.710914455
2018-05,0087271007,Paris Gare du Nord,10116,103824,90.256588073
2021-07,0087281105,Bergues,216,1620,86.666666667
2018-06,0087313056,Corbie,216,3276,93.406593407
2018-05,0087271734,Villers-Cotterêts,108,4608,97.65625
2021-07,0087286195,Saint-André-lez-Lille,0,1044,100.0
2018-06,0087313668,Méru,0,4608,100.0
2018-05,0087276212,Liancourt - Rantigny,0,3744,100.0
2021-07,0087286278,Pérenchies,588,4704,87.5
2018-06,0087313874,Amiens,1188,20052,94.07540395
2018-05,0087276691,Compiègne,288,7956,96.380090498
2021-07,0087286500,Phalempin,0,2520,100.0
2018-06,0087317263,Calais,396,25380,98.439716313
2018-05,0087276725,Chambly,108,8064,98.660714286
2021-07,0087286518,Seclin,36,2880,98.75
2018-06,0087318964,Avignon TGV,612,15516,96.055684455
2018-05,0087276766,Ribécourt-Dreslincourt,108,3348,96.774193549
2021-07,0087286542,Tourcoing,396,6768,94.148936171
2018-06,0087345405,Sin-le-Noble,0,4144,100.0
2018-05,0087281006,Dunkerque,828,13032,93.64640884
2021-07,0087286872,Baisieux,108,1296,91.666666667
2018-06,0087345561,Caudry,36,2304,98.4375
2018-05,0087295733,Avesnes-sur-Helpe,0,1548,100.0
2021-07,0087295006,Maubeuge,288,7776,96.296296297
2018-06,0087387159,Conches-en-Ouche,108,756,85.714285715
2018-05,0087296004,Saint-Quentin,468,11880,96.060606061
2021-07,0087295600,Aulnoye-Aymeries,252,6624,96.195652174
2018-06,0087396325,La Ferté-Bernard,0,936,100.0
2018-05,0087313049,Longueau,1476,16416,91.00877193
2021-07,0087295642,Landrecies,33,726,95.454545455
2018-06,0087396408,Sablé-sur-Sarthe,0,1620,100.0
2018-05,0087313668,Méru,36,5760,99.375
2021-07,0087296004,Saint-Quentin,504,10980,95.409836066
2018-06,0087396564,Écommoy,0,1008,100.0
2018-05,0087313759,Abancourt,432,3672,88.235294118
2021-07,0087296012,Laon,296,4144,92.857142858
2018-06,0087411207,Oissel,36,1512,97.61904762
2018-05,0087313874,Amiens,1188,21024,94.349315069
2021-07,0087300822,Belfort - Montbéliard TGV,1925,18645,89.675516225
2018-06,0087413344,Bréauté - Beuzeville,296,6364,95.34883721
2018-05,0087317529,Le Tréport - Mers-les-Bains,36,3168,98.863636364
2021-07,0087300863,Besançon Franche-Comté TGV,1485,17545,91.536050157
2018-06,0087413385,Yvetot,222,3626,93.877551021
2018-05,0087342543,Calonne-Ricouart,0,3312,100.0
2021-07,0087313304,Clermont de l'Oise,72,2808,97.435897436
2018-06,0087415158,Auffay,36,1800,98.0
2018-05,0087343004,Valenciennes,540,21276,97.461928935
2021-07,0087317016,Boulogne Tintelleries,0,6552,100.0
2018-06,0087415604,Vernon - Giverny,444,3774,88.235294118
2018-05,0087343103,Saint-Amand-les-Eaux,432,3456,87.5
2021-07,0087317057,Rang-du-Fliers - Verton - Berck,840,8232,89.795918368
2018-06,0087473207,Guingamp,1100,19470,94.350282486
2018-05,0087343400,Trith-Saint-Léger,0,2516,100.0
2021-07,0087319012,Aix-en-Provence TGV,3240,27360,88.157894737
2018-06,0087474007,Brest,990,18370,94.610778444
2018-05,0087345140,Billy-Montigny,84,2856,97.05882353
2021-07,0087323675,Montluçon Rimard,0,462,100.0
2018-06,0087476200,Auray,378,11286,96.650717704
2018-05,0087345314,Somain,72,2160,96.666666667
2021-07,0087342006,Béthune,504,8928,94.35483871
2018-06,0087481036,Rezé Pont Rousseau,0,1116,100.0
2018-05,0087345520,Cambrai,144,7344,98.039215687
2021-07,0087342139,Nœux-les-Mines,36,1584,97.727272728
2018-06,0087481390,Challans,0,900,100.0
2018-05,0087354589,Saint-Sébastien Pas Enchantés,0,1152,100.0
2021-07,0087345025,Lens,111,6956,98.40425532
2018-06,0087481564,La Chapelle-sur-Erdre,0,1440,100.0
2018-05,0087354597,Saint-Sébastien Frêne Rond,0,972,100.0
2021-07,0087345165,Dourges,180,2088,91.379310345
2018-06,0087481846,Pontchâteau,0,1116,100.0
2018-05,0087396234,Sillé-le-Guillaume,68,1394,95.12195122
2021-07,0087354597,Saint-Sébastien Frêne Rond,108,972,88.888888889
2018-06,0087485003,La Rochelle,1188,15048,92.105263158
2018-05,0087411173,Elbeuf - Saint-Aubin,36,1692,97.872340426
2021-07,0087391003,Paris Montparnasse,2880,56304,94.884910486
2018-06,0087485110,Châtelaillon-Plage,540,2196,75.409836066
2018-05,0087411256,Malaunay - Le Houlme,444,2886,84.615384616
2021-07,0087396408,Sablé-sur-Sarthe,72,1584,95.454545455
2018-06,0087485334,Marigny,0,304,100.0
2018-05,0087415604,Vernon - Giverny,148,1887,92.156862746
2021-07,0087411173,Elbeuf - Saint-Aubin,108,3384,96.808510639
2018-06,0087485342,Beauvoir-sur-Niort,144,540,73.333333334
2018-05,0087437806,Aytré Plage,324,648,50.0
2021-07,0087411207,Oissel,216,3096,93.023255814
2018-06,0087485359,Prissé-la-Charrière,76,266,71.428571429
2018-05,0087444299,Bernay,180,1620,88.888888889
2021-07,0087413385,Yvetot,370,8288,95.535714286
2018-06,0087491076,Beillant,0,288,100.0
2018-05,0087473207,Guingamp,1815,19690,90.782122906
2021-07,0087415158,Auffay,468,3816,87.735849057
2018-06,0087491357,Saint-Jean-d'Angély,72,900,92.0
2018-05,0087474007,Brest,1265,23155,94.536817103
2021-07,0087415604,Vernon - Giverny,481,12099,96.024464832
2018-06,0087491472,Jarnac,396,2304,82.8125
2018-05,0087474098,Quimper,54,4644,98.837209303
2021-07,0087415877,Val-de-Reuil,432,6048,92.857142858
2018-06,0087547000,Paris Austerlitz,1610,20790,92.255892256
2018-05,0087481408,Vertou,36,1260,97.142857143
2021-07,0087439554,Vitrolles Aéroport Marseille Provence,407,5661,92.810457517
2018-06,0087571216,Vendôme - Villiers-sur-Loir TGV,1480,15392,90.384615385
2018-05,0087481762,Le Pouliguen,0,180,100.0
2021-07,0087444000,Caen,540,11160,95.161290323
2018-06,0087575332,Anché - Voulon,36,396,90.90909091
2018-05,0087484303,Cholet,36,936,96.153846154
2021-07,0087444265,Lisieux,360,9000,96.0
2018-06,0087575498,Lathus-Saint-Rémy,0,252,100.0
2018-05,0087485110,Châtelaillon-Plage,504,2160,76.666666667
2021-07,0087444372,Trouville - Deauville,396,3744,89.423076924
2018-06,0087576207,Bourges,148,10212,98.550724638
2018-05,0087485227,Surgères,144,6300,97.714285715
2021-07,0087444877,Cherbourg-en-Cotentin,324,6876,95.287958116
2018-06,0087577403,Iteuil,36,576,93.75
2018-05,0087485268,Prin-Deyrançon,38,456,91.666666667
2021-07,0087474007,Brest,770,15785,95.12195122
2018-06,0087581199,Macau,144,1044,86.206896552
2018-05,0087485300,Niort,1044,19332,94.599627561
2021-07,0087474098,Quimper,810,18576,95.639534884
2018-06,0087582668,Arcachon,792,4032,80.357142858
2018-05,0087485342,Beauvoir-sur-Niort,108,540,80.0
2021-07,0087474239,Landerneau,36,2520,98.571428572
2018-06,0087582692,Saint-Médard-d'Eyrans,252,1224,79.411764706
2018-05,0087485359,Prissé-la-Charrière,76,266,71.428571429
2021-07,0087476002,Lorient Bretagne Sud,1080,21114,94.884910486
2018-06,0087582825,Saint-Macaire,180,720,75.0
2018-05,0087485508,La Mothe-Saint-Héray,180,504,64.285714286
2021-07,0087481036,Rezé Pont Rousseau,72,936,92.307692308
2018-06,0087583203,Ruelle-sur-Touvre,27,918,97.05882353
2018-05,0087486571,Saint-Gilles-Croix-de-Vie,108,900,88.0
2021-07,0087481234,Saint-Hilaire-de-Chaléons,36,504,92.857142858
2018-06,0087583427,La Rochefoucauld,108,1134,90.476190477
2018-05,0087487280,Cerizay,36,252,85.714285715
2021-07,0087481366,Machecoul,0,468,100.0
2018-06,0087583443,Chasseneuil-sur-Bonnieure,108,243,55.555555556
2018-05,0087491100,Pons,0,396,100.0
2021-07,0087481598,Nort-sur-Erdre,72,1188,93.93939394
2018-06,0087583468,Roumazières-Loubert,54,1134,95.238095239
2018-05,0087491142,Jonzac,81,945,91.428571429
2021-07,0087481705,Saint-Nazaire,540,12024,95.508982036
2018-06,0087584151,Lamothe-Montravel,72,360,80.0
2018-05,0087491209,Saint-Mariens - Saint-Yzan,144,648,77.777777778
2021-07,0087481762,Le Pouliguen,0,684,100.0
2018-06,0087584235,Gardonne,0,828,100.0
2018-05,0087491282,Sainte-Eulalie - Carbon-Blanc,144,720,80.0
2021-07,0087484006,Angers Saint-Laud,3780,26604,85.791610285
2018-06,0087584425,Couze,0,396,100.0
2018-05,0087491506,Châteauneuf-sur-Charente,360,1656,78.260869566
2021-07,0087485003,La Rochelle,792,12204,93.510324484
2018-06,0087586008,Agen,576,11160,94.838709678
2018-05,0087491811,Saujon,162,702,76.923076924
2021-07,0087485102,Angoulins sur Mer,0,648,100.0
2018-06,0087586438,Penne-d'Agenais,180,1152,84.375
2018-05,0087575001,Poitiers,1008,19908,94.936708861
2021-07,0087485110,Châtelaillon-Plage,0,1116,100.0
2018-06,0087586495,Sauveterre-la-Lémance,36,504,92.857142858
2018-05,0087575118,Les Ormes,144,504,71.428571429
2021-07,0087485136,Saint-Laurent-de-la-Prée - Fouras,0,648,100.0
2018-06,0087592006,Limoges Bénédictins,210,11900,98.235294118
2018-05,0087575134,Ingrandes sur Vienne,0,504,100.0
2021-07,0087485250,Mauzé-sur-le-Mignon,190,722,73.684210527
2018-06,0087594002,Brive-la-Gaillarde,210,12250,98.285714286
2018-05,0087575704,Mignaloux - Nouaillé,38,380,90.0
2021-07,0087485334,Marigny,76,304,75.0
2018-06,0087595223,Razac-sur-l'Isle,0,432,100.0
2018-05,0087581231,Moulis - Listrac,0,396,100.0
2021-07,0087485342,Beauvoir-sur-Niort,0,540,100.0
2018-06,0087595249,Saint-Astier,148,3108,95.238095239
2018-05,0087581314,Lesparre-Médoc,72,1404,94.871794872
2021-07,0087487603,Saumur,576,8856,93.49593496
2018-06,0087595512,Niversac,296,1702,82.608695653
2018-05,0087581793,Pessac Alouette,108,1476,92.68292683
2021-07,0087491001,Saintes,396,8352,95.25862069
2018-06,0087595520,Saint-Pierre-de-Chignac,0,814,100.0
2018-05,0087581801,Bègles,0,3312,100.0
2021-07,0087491225,Gauriaguet,105,560,81.25
2018-06,0087595538,Milhac-d'Auberoche,0,592,100.0
2018-05,0087581835,Villenave-d'Ornon,72,1188,93.93939394
2021-07,0087491233,Aubie - Saint-Antoine,70,455,84.615384616
2018-06,0087595744,Le Bugue,36,360,90.0
2018-05,0087582619,Gujan-Mestras,72,1404,94.871794872
2021-07,0087491357,Saint-Jean-d'Angély,72,900,92.0
2018-06,0087595777,Saint-Cyprien,36,612,94.117647059
